Va,Va_step,Iteration,Applied_Voltage,Error_V_L2,Error_V_Linf,Error_n_L2,Error_n_Linf,Error_p_L2,Error_p_Linf,Residual_Poisson_L2,Residual_Poisson_Linf,Residual_n_L2,Residual_n_Linf,Residual_p_L2,Residual_p_Linf,Total_Error
0.2,1,1,0.2,2.912451772125526e-16,1.7763568394002505e-15,0.0,0.0,3.557480050614964e-27,1.1372813603218407e-25,1.5629603062139437e-15,7.105427357601002e-15,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.004692532773787384
0.30000000000000004,2,1,0.30000000000000004,2.568879798058601e-16,1.7763568394002505e-15,0.0,0.0,3.0127887902651394e-27,9.63150456223311e-26,1.4323695412914029e-15,7.105427357601002e-15,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.0042977177682556175
0.4,3,1,0.4,2.60851513420611e-16,1.7763568394002505e-15,0.0,0.0,2.519695170298429e-27,8.055146649038851e-26,1.285902039347802e-15,8.881784197001252e-15,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.00385742451846429
0.5,4,1,0.5,2.1959776242588114e-16,1.7763568394002505e-15,0.0,0.0,2.1069867070784062e-27,6.735769911041215e-26,1.0278647532220578e-15,5.329070518200751e-15,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.0034359194853336183
0.6000000000000001,5,1,0.6000000000000001,1.9424638933757112e-16,1.7763568394002505e-15,0.0,0.0,1.7618737901938603e-27,5.632487581991339e-26,8.692323061303823e-16,7.105427357601002e-15,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.0030388164412144822
0.7,6,1,0.7,1.408068988647642e-16,1.7763568394002505e-15,0.0,0.0,1.4732884519761802e-27,4.7099167696535246e-26,6.884787063044423e-16,3.552713678800501e-15,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.002669814680851352
0.8,7,1,0.8,1.3710192344856528e-16,8.881784197001252e-16,0.0,0.0,1.2319718212661637e-27,3.938458034432427e-26,5.782598196484439e-16,3.552713678800501e-15,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.002331278466125616
0.9000000000000001,8,1,0.9000000000000001,1.2563125565177665e-16,8.881784197001252e-16,0.0,0.0,1.0301815414036114e-27,3.29336004170542e-26,5.526750201827697e-16,5.329070518200751e-15,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.0020243135082682875
1.0,9,1,1.0,8.981587147103068e-17,4.440892098500626e-16,0.0,0.0,8.614434112283107e-28,2.753925589526956e-26,3.388756712874324e-16,1.7763568394002505e-15,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.0017489211480392873
1.1,10,1,1.1,5.931490493361133e-17,2.220446049250313e-16,0.0,0.0,7.203436684932101e-28,2.3028475649823143e-26,2.574590390461797e-16,8.881784197001252e-16,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.0015042023222379835
1.2,11,1,1.2,7.19809360440943e-17,4.440892098500626e-16,0.0,0.0,6.023552957452857e-28,1.925653666065794e-26,3.566499479091899e-16,1.3322676295501878e-15,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.0012885792222649553
1.3,12,1,1.3,1.1041361845669236e-16,8.881784197001252e-16,0.0,0.0,5.03692776354027e-28,1.610242075081119e-26,4.877807489328171e-16,2.6645352591003757e-15,3.4236686810629254e-12,4.707446906926986e-12,3.4236686810629254e-12,4.707446906926986e-12,0.0011000093089191896
