Va,Va_step,Iteration,Applied_Voltage,Error_V_L2,Error_V_Linf,Error_n_L2,Error_n_Linf,Error_p_L2,Error_p_Linf,Residual_Poisson_L2,Residual_Poisson_Linf,Residual_n_L2,Residual_n_Linf,Residual_p_L2,Residual_p_Linf,Total_Error
0,0,1,0,0.12288568883197884,0.20148945234322468,0.00017836995328054613,0.0010319483115541622,8.871226524087218e-08,4.0101582716805216e-07,9.079189300809695e-10,9.375895474365323e-09,3.257939083989413e-05,0.017844407791130484,6.462494509351238e-07,0.0003539642221658554,0.18248779964671813
0.2,1,1,0.2,0.05224196970501641,0.08458973763688782,6.0551713375279025e-05,0.00030270299094207163,6.420089287870671e-08,2.650188774529574e-07,1.008423041713349e-09,9.37657295993368e-09,3.258051231024346e-05,0.017845022043690865,6.462579231341312e-07,0.00035396886256489535,0.08107779334958143
0.4,2,1,0.4,0.09177256568998397,0.14672851360738193,0.00011408842670841086,0.0005087780977562038,1.8233941718954102e-07,6.673806916694983e-07,1.0831420246343786e-09,9.376889879994576e-09,3.258141163735032e-05,0.017845514623791924,6.462664751884667e-07,0.00035397354670235406,0.13641778564955304
0.6000000000000001,3,1,0.6000000000000001,0.1959116826876423,0.3071289405377362,0.0002618333018897706,0.0010115919006357926,7.476890256990396e-07,2.3143103997531607e-06,1.1460290042718677e-09,9.377099665408439e-09,3.258209705502932e-05,0.017845890041264627,6.462751817749929e-07,0.0003539783154802973,0.26434767521212527
0.8,4,1,0.8,0.565000839208374,0.8548900570882796,0.0007640014934960436,0.002427459775967481,6.316001580396568e-06,1.462662974805842e-05,1.1175975618840093e-09,9.377029314751838e-09,3.2582271103710554e-05,0.017845985371335676,6.462845589320737e-07,0.0003539834515436355,0.5746469463436076
1.0,5,1,1.0,3.299065777608455,4.6779038853834765,0.003054952430789815,0.007459852864069284,0.0033826743064911038,0.006261151046251123,2.8960459644490595e-09,9.375547053521891e-09,3.258002238780435e-05,0.01784475370301401,6.46302386070209e-07,0.0003539932158358077,4.8703265873781385
1.2,6,1,1.2,55679.583616765965,85938.15872677542,32.87532066703604,81.36769272572568,4.780179537166249e+25,1.3024034771563774e+27,3.391101341619116e+19,9.239364639706815e+20,1.2067679386119243e-05,0.006609718184013496,5619312066.097934,412316860416.0,1.6010249807783224e+25
1.2,6,3,1.2,7.61751903465209e+27,1.3177950062315556e+28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0
